IMDB_ID,Genre
95327,War
107254,Action
107254,Horror
68931,Action
68931,Thriller
76666,Comedy
76666,Drama
76666,Romance
86361,Comedy
86361,Drama
86361,Musical
75334,Fantasy
75334,Horror
75334,Mystery
81696,Drama
81617,Horror
81635,Drama
80031,Western
81693,Action
81693,Adventure
81693,Fantasy
81693,Sci-Fi
81695,Comedy
81747,Action
81747,Adventure
81751,Comedy
81764,Horror
81764,Sci-Fi
81777,Fantasy
81777,Musical
81777,Romance
81964,Action
81964,Comedy
81964,Drama
81964,Romance
81974,Drama
81974,Romance
82001,Comedy
82001,Drama
82005,Crime
82005,Thriller
82045,Comedy
82081,Drama
82085,Mystery
82085,Thriller
82094,Horror
82111,Comedy
82118,Horror
82122,Drama
82700,Horror
82138,Comedy
82159,Comedy
82159,Mystery
85327,Action
85327,Adventure
85327,Comedy
82175,Drama
82183,Comedy
82200,Comedy
82200,Romance
82213,Comedy
82213,Horror
82213,Musical
82213,Sci-Fi
82222,Drama
82222,Romance
82242,Horror
82245,Horror
82247,Action
82247,Adventure
82247,Crime
82247,Thriller
82329,Drama
82329,Romance
82332,Action
82332,Drama
82334,Horror
82351,Thriller
82353,Thriller
85518,Documentary
85518,Horror
77533,Documentary
77533,Horror
121261,Documentary
121261,Horror
121262,Documentary
121262,Horror
223249,Documentary
223249,Horror
223250,Documentary
223250,Horror
223251,Documentary
223251,Horror
82370,Drama
82370,Romance
82382,Comedy
82382,Drama
82402,Action
82402,Drama
82404,Drama
82405,Comedy
82405,Drama
82431,Action
82431,Horror
82431,Mystery
82431,Sci-Fi
82432,Drama
82432,War
82436,Crime
82436,Drama
82449,Drama
82449,Horror
82457,Comedy
82464,Action
82464,Adventure
82464,Drama
82477,Comedy
82477,Romance
82490,Comedy
82497,Drama
82497,Horror
82498,Horror
82498,Mystery
82507,Comedy
82507,Sci-Fi
175739,Documentary
175739,Drama
84090,Action
84090,Drama
84090,Horror
84090,Sci-Fi
82639,Comedy
82639,Drama
82640,Drama
82640,Romance
82648,Western
82661,Drama
82671,Drama
82677,Drama
82677,Horror
82677,Sci-Fi
82677,Thriller
82679,Animation
82679,Children
82679,Comedy
82696,Horror
82755,Comedy
82755,Crime
82763,Comedy
82763,Fantasy
82764,Comedy
82764,Romance
82776,Crime
82776,Drama
82782,Drama
82782,Horror
82782,Thriller
82783,Drama
82801,Comedy
82815,Horror
82815,Sci-Fi
82816,Drama
82853,Comedy
82853,Drama
82894,Musical
82894,Romance
82748,Horror
82748,Mystery
82748,Thriller
82910,Horror
82910,Sci-Fi
82926,Comedy
82948,Comedy
82949,Action
82949,Drama
82949,Thriller
303326,Documentary
288477,Horror
322802,Action
322802,Comedy
322802,Documentary
259484,Action
259484,Drama
270707,Mystery
270707,Thriller
286261,Drama
252223,Comedy
252223,War
309600,Drama
120679,Drama
120679,Romance
299117,Comedy
299117,Drama
295725,Drama
295725,Sci-Fi
209933,Drama
47880,Film-Noir
61452,Action
61452,Adventure
61452,Comedy
87075,Fantasy
87075,Horror
180679,Comedy
53804,Drama
53804,Romance
53804,War
58212,Comedy
60921,Comedy
60921,War
58756,Comedy
297181,Action
297181,Adventure
297181,Comedy
297181,Crime
304669,Children
304669,Comedy
304669,Fantasy
304669,Romance
220331,Drama
246266,Drama
292501,Comedy
292501,Drama
292501,Romance
210382,Thriller
280665,Crime
280665,Thriller
298203,Drama
260713,Documentary
260713,Musical
297884,Drama
297884,Romance
287986,Comedy
287986,Romance
201020,Drama
297162,Action
297162,Crime
297162,Thriller
295297,Adventure
295297,Fantasy
273435,Drama
273435,War
313196,Drama
313196,Romance
308411,Drama
314725,Documentary
314725,Musical
312841,Drama
106215,Action
106215,Comedy
106215,Sci-Fi
101844,Drama
280870,Action
280870,Drama
280870,Thriller
36112,Drama
36112,Romance
36112,War
42895,Romance
42895,Western
108633,Crime
108633,Drama
118735,Drama
118735,Thriller
263734,Comedy
263734,Drama
263734,Romance
55207,Adventure
55207,Sci-Fi
271200,Action
271200,Crime
271200,Thriller
283644,Drama
280609,Action
280609,Horror
77549,Drama
99673,Drama
99673,War
51745,Comedy
51745,Romance
213802,Comedy
213802,Horror
102368,Drama
99669,Adventure
99669,Drama
99266,Comedy
99266,Drama
102782,Adventure
102782,Romance
98520,Comedy
98520,Drama
98520,Romance
103112,Action
103112,Drama
82951,Horror
82958,Adventure
82969,Drama
82970,Drama
82992,Drama
81427,Comedy
83000,Thriller
83006,Drama
83033,Comedy
83033,Horror
81455,Horror
81455,Sci-Fi
81455,Thriller
83064,Crime
83064,Drama
83064,Romance
83067,Comedy
83067,Musical
83067,Sci-Fi
83089,Comedy
83089,Drama
83089,Romance
83099,Comedy
83109,Comedy
83111,Drama
83111,Thriller
83111,War
83113,Mystery
83113,Thriller
86410,Drama
83133,Comedy
83133,Horror
83163,Comedy
83170,Adventure
83178,Drama
83178,Thriller
83189,Comedy
83190,Crime
83190,Drama
83190,Thriller
83193,Documentary
83193,Drama
83193,Musical
83232,Crime
83232,Drama
253586,Thriller
230252,Comedy
230252,Drama
246460,Action
246460,Adventure
246460,Thriller
283530,Drama
293815,Comedy
295238,Drama
258068,Drama
258068,Thriller
258068,War
303396,Drama
303396,Romance
287467,Drama
287467,Romance
271263,Animation
271263,Comedy
271263,Musical
283160,Action
283160,Adventure
283160,Crime
283160,Thriller
307479,Drama
307479,Romance
307479,Sci-Fi
133240,Adventure
133240,Animation
133240,Children
133240,Sci-Fi
133240,IMAX
283632,Horror
283632,Thriller
103959,Comedy
103959,Horror
207198,Comedy
207198,Drama
239060,Drama
239060,Romance
101356,Comedy
118767,Crime
118767,Drama
90368,Drama
90368,Romance
279064,Comedy
279064,Drama
77713,Horror
77713,Thriller
71671,Action
71671,Adventure
71671,Children
110308,Crime
110308,Drama
110308,Thriller
177898,Crime
177898,Drama
177898,Thriller
89378,Fantasy
89378,Horror
89378,Sci-Fi
213121,Comedy
86911,Sci-Fi
84749,Action
84749,Adventure
84749,Fantasy
58777,Action
58777,Drama
58777,War
289848,Comedy
289848,Crime
262396,Crime
262396,Drama
268126,Comedy
268126,Drama
268126,Romance
238380,Action
238380,Sci-Fi
238380,Thriller
273851,Drama
304729,Drama
304729,Romance
186730,Drama
66065,Drama
218581,Drama
290329,Comedy
290329,Drama
290329,Horror
83260,Drama
83260,War
138902,Documentary
83271,Comedy
83271,Crime
83276,Comedy
83276,Crime
83281,Documentary
83284,Action
83284,Drama
83284,War
83326,Drama
83365,Drama
83365,Musical
83542,Horror
83557,Sci-Fi
83580,Adventure
83580,Comedy
83591,War
80393,Action
83598,Comedy
83598,Drama
83619,Western
83629,Horror
83641,Comedy
83641,Drama
83641,Romance
83642,Comedy
83642,Drama
83642,Musical
83642,Romance
83678,Drama
83686,Comedy
83686,Romance
83693,Drama
83693,Thriller
83694,Comedy
83694,Drama
83702,Documentary
83717,Drama
83726,Action
83739,Action
83739,Drama
83739,Thriller
83745,Drama
83789,Drama
83806,Comedy
83806,Crime
83806,Mystery
83806,Thriller
182060,Adventure
182060,Sci-Fi
83869,Comedy
303933,Comedy
303933,Drama
303933,Musical
303933,Romance
302640,Comedy
252076,Comedy
252076,Romance
253754,Action
253754,Drama
253754,Sci-Fi
253754,Thriller
257360,Comedy
257360,Drama
243794,Drama
298856,Drama
319470,Drama
220580,Thriller
271020,Comedy
271020,Drama
300214,Drama
167261,Adventure
167261,Fantasy
245929,Drama
245929,War
307901,Crime
307901,Drama
168786,Drama
217505,Crime
217505,Drama
313737,Comedy
313737,Romance
282120,Animation
282120,Children
282120,Comedy
272207,Crime
272207,Drama
272207,Thriller
99091,Drama
99091,Thriller
99160,Action
99160,Thriller
106453,Drama
106453,Thriller
54743,Drama
101606,Action
101606,Comedy
75968,Action
75968,War
49414,Film-Noir
49414,Mystery
50629,Adventure
100143,Comedy
100143,Crime
100143,Drama
110613,Comedy
110613,Drama
110613,Romance
102492,Comedy
102492,Drama
102492,Romance
96283,Animation
96283,Children
96283,Drama
96283,Fantasy
56417,Comedy
120042,Crime
120042,Thriller
33152,Adventure
33152,Fantasy
49934,Drama
49934,Romance
49934,War
105809,Crime
66563,Comedy
92206,Thriller
50147,Horror
50147,Sci-Fi
71222,Horror
71222,Mystery
71222,Thriller
55894,Horror
55894,Sci-Fi
183056,Drama
45917,Sci-Fi
73115,Drama
73115,Romance
249371,Action
249371,Drama
249371,Romance
68575,Drama
199727,Comedy
199727,Crime
199727,Drama
91814,Drama
264464,Crime
264464,Drama
255477,Children
255477,Comedy
255477,Fantasy
299658,Comedy
299658,Crime
299658,Drama
299658,Musical
274558,Drama
274558,Romance
290210,Drama
309912,Drama
309912,Romance
253474,Drama
253474,War
305973,Crime
305973,Drama
42325,Comedy
106753,Horror
106753,Thriller
119273,Action
119273,Adventure
119273,Animation
119273,Fantasy
119273,Sci-Fi
80503,Horror
80503,Thriller
85794,Comedy
85794,Drama
282698,Drama
290538,Comedy
290538,Crime
290538,Drama
290538,Thriller
108471,Drama
330069,Comedy
330069,Documentary
305711,Comedy
305711,Romance
245341,Comedy
291172,Drama
246498,Crime
246498,Drama
246498,Thriller
250347,Action
250347,Comedy
250347,Drama
284655,Crime
284655,Drama
295289,Comedy
295289,Romance
257568,Action
257568,Comedy
271668,Action
271668,Comedy
287934,Comedy
317248,Action
317248,Adventure
317248,Crime
317248,Drama
317248,Thriller
274428,Comedy
274428,Drama
274428,Romance
274428,War
285280,Drama
109034,Thriller
26056,Comedy
26056,Drama
75675,Crime
75675,Drama
75675,Mystery
75675,Thriller
103671,Drama
57869,Comedy
57869,Crime
57869,Drama
57869,Romance
118772,Comedy
118772,Romance
106500,Comedy
114704,Crime
114704,Drama
101748,Drama
101748,Romance
61610,Adventure
61610,Musical
57083,Comedy
57083,Musical
56023,Comedy
56023,Musical
52918,Drama
52918,Romance
79477,Comedy
79477,Romance
102500,Comedy
59563,Comedy
59563,Musical
29453,Crime
29453,Drama
29453,Romance
89981,Comedy
89981,Romance
84737,Comedy
84737,Drama
84737,Romance
100822,Comedy
100822,Romance
88414,Comedy
88414,Romance
282209,Horror
282209,Thriller
280653,Drama
311320,Documentary
284203,Documentary
86978,Horror
86978,Thriller
115781,Action
115781,Crime
115781,Drama
71334,Drama
39305,Drama
39305,Film-Noir
39305,Mystery
54805,Drama
106833,Drama
74599,Children
74599,Comedy
70155,Action
70155,Crime
70155,Drama
63091,Children
63091,Comedy
89444,Drama
89444,Musical
58371,Children
58371,Mystery
107079,Drama
265116,Comedy
265116,Crime
265116,Drama
326769,Action
326769,Crime
326769,Drama
309593,Horror
309593,Thriller
292506,Action
292506,Thriller
280720,Comedy
280720,Romance
304267,Drama
304267,War
308514,Documentary
303361,Drama
303361,Horror
49291,Drama
49291,Film-Noir
52911,Comedy
79592,Mystery
79592,Thriller
160611,Comedy
160611,Crime
39737,Thriller
39737,Western
50985,Comedy
105622,Drama
54417,Comedy
54417,Crime
64323,Drama
64323,Thriller
55597,Crime
55597,Drama
83885,Mystery
83885,Sci-Fi
83885,Thriller
83888,Drama
83891,Drama
83891,Sci-Fi
83908,Crime
83908,Drama
83908,Mystery
83943,Action
83943,Sci-Fi
83943,Thriller
83947,Drama
83960,Action
83960,Adventure
83996,Comedy
83996,Crime
85622,Romance
85622,Western
85640,Crime
85640,Mystery
84088,Comedy
84088,Drama
84099,Comedy
84099,Drama
84112,Crime
84112,Drama
84112,Thriller
84117,Comedy
84117,Drama
84117,Romance
84171,Comedy
84171,Sci-Fi
84189,Comedy
84189,Crime
84210,Comedy
84228,Comedy
84234,Comedy
84234,Drama
84237,Animation
84237,Children
84237,Fantasy
85852,Comedy
85852,Sci-Fi
84266,Action
84293,Drama
84298,Horror
84302,Comedy
84316,Action
84316,Sci-Fi
84329,Comedy
84329,Romance
84335,Drama
84335,Mystery
84335,Thriller
83449,Comedy
84351,Drama
84351,War
84352,Comedy
84354,Drama
84359,Adventure
84422,Drama
84422,War
84423,Drama
84445,Drama
84445,Romance
84464,Comedy
84464,Horror
84464,Mystery
84469,Adventure
84469,Romance
84477,Comedy
84481,Drama
84488,Drama
84489,Drama
84504,Adventure
84504,Comedy
84504,Musical
84538,Comedy
84538,Drama
84538,War
84549,Drama
84555,Comedy
84556,Drama
84556,Fantasy
84556,Horror
84556,Sci-Fi
84556,Thriller
84565,Drama
84597,Comedy
84597,Documentary
84628,Documentary
84633,Comedy
84648,Comedy
84648,Documentary
84648,Musical
84654,Drama
84675,Drama
84690,Comedy
84690,Drama
84691,Drama
84704,Action
83107,Comedy
83107,Drama
84719,Crime
84719,Horror
84719,Mystery
84719,Thriller
84725,Drama
84728,Comedy
84728,Musical
84732,Mystery
84732,Thriller
84740,Drama
84740,Romance
84750,Action
84750,Adventure
84750,Fantasy
84750,Romance
84756,Action
84756,Thriller
84776,Comedy
84776,Drama
84777,Horror
84777,Mystery
84777,Thriller
84786,Comedy
84796,Horror
84796,Sci-Fi
84814,Comedy
84814,Crime
84821,Drama
84821,Musical
84854,Horror
84854,Thriller
84874,Drama
84897,Drama
84897,Film-Noir
84899,Drama
84899,Horror
84899,Thriller
83941,Action
83941,War
84920,Drama
84920,Thriller
84934,Drama
84935,Sci-Fi
84945,Comedy
84945,Sci-Fi
301181,Comedy
301181,Romance
251127,Comedy
251127,Romance
300471,Action
300471,Adventure
300471,Comedy
287978,Action
287978,Crime
283426,Animation
283426,Children
299458,Drama
299458,Romance
303297,Documentary
303297,Musical
317234,Drama
302674,Adventure
302674,Drama
291579,Romance
291579,Thriller
196708,Drama
259054,Drama
259054,Romance
106701,Comedy
29605,Comedy
85121,Action
85121,Adventure
85121,Thriller
85248,Adventure
85248,Children
78872,Adventure
78872,Children
78872,Drama
68441,Comedy
68441,Drama
68441,Romance
61523,Comedy
104522,Adventure
104522,Children
97670,Crime
97670,Thriller
95626,Thriller
71866,Action
71866,Drama
91575,Action
59573,Drama
59573,Romance
93771,Action
93771,Drama
100442,Crime
100442,Drama
43961,Drama
43961,War
57581,Comedy
53172,Comedy
53172,Musical
53172,Romance
74851,Drama
74851,Sci-Fi
279331,Action
279331,Crime
279331,Drama
279331,Thriller
279111,Action
279111,Drama
279111,War
289992,Crime
289992,Drama
289992,Thriller
302886,Comedy
191177,Drama
191177,Thriller
276276,Comedy
276276,Drama
279977,Comedy
279977,Drama
315543,Romance
273982,Comedy
273982,Drama
273982,Thriller
240980,Drama
240980,Romance
324080,Documentary
306685,Action
306685,Crime
306685,Drama
306685,Thriller
278731,Drama
278731,Mystery
103670,Crime
103670,Drama
116169,Comedy
89343,Comedy
89343,Drama
91374,Drama
91374,Romance
287471,Comedy
287471,Drama
287471,Romance
102303,Comedy
107563,Comedy
95665,Comedy
95665,Drama
91920,Drama
266971,Drama
53337,Horror
53337,Sci-Fi
105645,Action
105645,Comedy
301429,Action
301429,Comedy
301978,Drama
305669,Comedy
314353,Action
314353,Drama
314353,Thriller
290673,Crime
290673,Drama
290673,Mystery
290673,Thriller
298408,Drama
161860,Drama
256359,Drama
286499,Comedy
286499,Drama
286499,Romance
269347,Action
269347,Drama
269347,Thriller
310357,Drama
310357,Horror
310357,Thriller
235412,Comedy
235412,Drama
235412,Mystery
236640,Drama
283003,Comedy
283003,Crime
283003,Drama
250125,Drama
55047,Drama
73858,Drama
50659,Drama
50659,Musical
35417,Comedy
35417,Romance
35417,Thriller
67893,Drama
69765,Drama
47873,Drama
47873,Musical
60182,Adventure
60182,Children
60182,Drama
106466,Comedy
106466,Romance
75995,Drama
75995,Mystery
99776,Drama
99776,War
50383,Drama
47030,Drama
99699,Comedy
99699,Drama
99699,Romance
52948,Adventure
52948,Children
52948,Sci-Fi
102593,Action
102593,Crime
102593,Drama
86087,Comedy
86087,Drama
86087,Romance
178868,Horror
178868,Mystery
178868,Thriller
218553,Horror
218553,Mystery
96028,Drama
65054,Comedy
65054,Drama
65054,Musical
65054,Romance
103036,Drama
66579,Drama
66579,Romance
322824,Drama
285462,Comedy
285531,Drama
285531,Horror
285531,Sci-Fi
285531,Thriller
323642,Animation
323642,Children
264150,Comedy
264150,Romance
283323,Comedy
28597,Comedy
28597,Romance
60164,Drama
74287,Horror
74287,Mystery
74287,Thriller
61834,Documentary
61834,Drama
37630,Drama
37630,Romance
36182,Children
36182,Western
46247,Drama
105824,Action
105824,Romance
318025,Comedy
318025,Drama
264395,Drama
264395,Thriller
264395,War
298814,Action
298814,Drama
298814,Sci-Fi
298814,Thriller
325537,Comedy
286788,Comedy
286788,Drama
286788,Romance
283897,Drama
283897,Thriller
316188,Comedy
316188,Drama
316188,Romance
334416,Documentary
100998,Drama
100998,Fantasy
70460,Comedy
70460,Drama
70460,Romance
116261,Drama
42593,Drama
42593,Film-Noir
42593,Mystery
42593,Romance
98093,Crime
98093,Thriller
94020,Drama
94020,Romance
40946,Action
40946,Adventure
40946,Drama
80139,Drama
314062,Documentary
281820,Crime
281820,Drama
266465,Action
266465,Crime
266465,Drama
266465,Thriller
183649,Drama
183649,Thriller
277622,Drama
277622,Romance
275277,Action
275277,Animation
275277,Sci-Fi
275277,Thriller
337996,Comedy
337996,Documentary
304328,Drama
311519,Comedy
311519,Crime
311519,Drama
305224,Comedy
280477,Crime
280477,Drama
297144,Documentary
297144,IMAX
251736,Horror
300140,Crime
300140,Drama
329355,Drama
245573,Drama
245573,Romance
245803,Action
245803,Adventure
245803,Sci-Fi
323572,Comedy
310281,Comedy
310281,Musical
311289,Adventure
311289,Children
311289,Comedy
311289,Mystery
328099,Comedy
328099,Crime
301727,Documentary
236027,Action
236027,Comedy
236027,Crime
67800,Drama
67800,Thriller
50177,Sci-Fi
66769,Mystery
66769,Sci-Fi
109327,Comedy
109327,Horror
109327,Sci-Fi
109327,Thriller
60390,Drama
60390,Sci-Fi
327920,Documentary
70212,Drama
91396,Comedy
91396,Crime
91396,Romance
107523,Comedy
107523,Drama
95613,Comedy
95613,Drama
250371,Adventure
250371,Drama
89838,Comedy
100611,Comedy
108442,Comedy
108442,Crime
92214,Comedy
78504,Adventure
78504,Children
78504,Comedy
78504,Fantasy
78504,Musical
55832,Action
55832,Adventure
55832,Comedy
55832,Drama
102411,Comedy
102411,Romance
102465,Comedy
102465,Drama
102849,Comedy
100691,Drama
310910,Crime
310910,Thriller
309698,Crime
309698,Horror
309698,Mystery
309698,Thriller
311110,Comedy
311110,Drama
360916,Documentary
164003,Crime
164003,Drama
164003,Thriller
342275,Documentary
332605,Drama
332605,Romance
332605,War
252684,Drama
274711,Crime
274711,Drama
334405,Documentary
306841,Children
306841,Comedy
306841,Romance
290334,Action
290334,Adventure
290334,Sci-Fi
290334,Thriller
290145,Drama
118926,Crime
118926,Drama
118926,Thriller
317226,Drama
285861,Crime
285861,Drama
285861,Thriller
317303,Children
317303,Comedy
301414,Comedy
301414,Drama
308672,Documentary
308672,Musical
308878,Drama
250067,Comedy
250067,Drama
250067,Romance
314871,Drama
314871,Romance
237993,Comedy
237993,Drama
237993,Romance
88915,Comedy
88915,Drama
88915,Musical
90585,Musical
86946,Drama
86946,Musical
86999,Musical
86998,Drama
86998,Musical
92067,Action
92067,Adventure
92067,Animation
92067,Children
92067,Fantasy
92067,Sci-Fi
290664,Drama
99969,Drama
81433,Comedy
81433,Musical
57917,Drama
50631,Musical
50468,Western
49314,Comedy
49314,Musical
49314,Romance
45963,Comedy
45963,Musical
45963,Romance
234215,Action
234215,Adventure
234215,Sci-Fi
234215,Thriller
234215,IMAX
293113,Horror
293113,Mystery
309530,Comedy
309530,Romance
281724,Documentary
206762,Comedy
283900,Comedy
283900,Drama
283900,Romance
347791,Animation
347791,Children
315327,Comedy
315327,Drama
315327,Fantasy
315327,Romance
314786,Comedy
304081,Documentary
286516,Comedy
286516,Drama
266543,Adventure
266543,Animation
266543,Children
266543,Comedy
317740,Action
317740,Crime
295700,Horror
295700,Thriller
342172,Documentary
327201,Drama
332639,Drama
322259,Action
322259,Crime
322259,Thriller
263671,Crime
263671,Drama
263671,Romance
298228,Drama
60748,Western
101020,Action
101020,Comedy
101020,Crime
101020,Thriller
120001,Drama
120001,War
50972,Musical
69291,Children
69291,Comedy
66049,Adventure
66049,Drama
66049,Western
126735,Drama
66831,Western
69895,Action
69895,Drama
69895,Horror
69895,Sci-Fi
69895,Thriller
56983,Horror
56983,Thriller
27552,Comedy
67334,Action
67334,Adventure
307197,Documentary
66301,Adventure
66301,Romance
66301,War
66301,Western
178022,Comedy
63663,Drama
44000,Comedy
44000,Romance
43067,Adventure
43067,Children
100827,Horror
61170,Comedy
61170,Romance
71143,Comedy
71143,Documentary
44413,Western
74281,Comedy
54759,Comedy
31225,Comedy
31225,Western
79100,Comedy
79100,Western
57093,Animation
57093,Children
57093,Musical
93267,Comedy
93267,Drama
59358,Drama
59358,War
104743,Action
100200,Drama
50763,Western
60884,Action
60884,Drama
60884,Romance
60884,Western
59711,Drama
59711,War
59711,Western
105481,Comedy
102603,Comedy
102603,Crime
102603,Mystery
102603,Romance
120142,Comedy
48055,Western
66279,Children
66279,Drama
65134,Comedy
65134,War
65134,Western
43137,Western
86643,Documentary
86643,Musical
47860,Drama
47860,War
56956,Comedy
19760,Documentary
37954,War
43887,Drama
43887,War
108330,Drama
38279,Thriller
38279,War
57811,Drama
57811,War
48966,Drama
48966,War
101410,Drama
101410,Thriller
64072,War
103791,Comedy
103791,Romance
20691,Adventure
20691,Romance
20691,Western
38417,Drama
38417,Romance
54757,Action
54757,Adventure
54757,Drama
54757,Romance
60355,War
59183,Action
59183,Adventure
59183,Drama
53841,Drama
50490,Drama
50490,War
68718,Comedy
68718,Crime
51878,Drama
25456,Documentary
100211,Drama
54127,Comedy
54127,Western
64861,Crime
64861,Drama
64861,Thriller
54310,Action
54310,Drama
54310,War
60177,Adventure
60177,Drama
60177,War
43461,Drama
43461,War
57427,Drama
54428,Drama
54428,Western
65150,Western
150338,Documentary
119215,Children
119215,Comedy
76240,Drama
102456,Drama
102456,Romance
39739,Crime
39739,Drama
105483,Crime
105483,Drama
105483,Romance
69834,Western
65547,Western
89009,Thriller
97261,Romance
91164,Drama
91164,Thriller
117959,Drama
100301,Comedy
102900,Mystery
102900,Thriller
36377,Drama
68853,Comedy
68853,Western
100670,Comedy
100670,Sci-Fi
62362,Comedy
62362,Musical
100924,Comedy
100924,Drama
329028,Comedy
339034,Musical
339034,Romance
329717,Action
329717,Crime
329717,Drama
337711,Adventure
337711,Animation
337711,Children
337711,Comedy
280490,Comedy
280490,Crime
280490,Drama
280490,Thriller
301390,Drama
301390,Romance
293116,Comedy
293116,Romance
293452,Comedy
298050,Drama
253335,Adventure
253335,Drama
253335,Thriller
308671,Crime
308671,Drama
318283,Comedy
318283,Drama
318283,Romance
302889,Drama
55972,Crime
55972,Thriller
118239,Drama
60814,Drama
60814,War
67458,War
12532,Drama
70634,Horror
209368,Comedy
209368,Romance
289043,Action
289043,Horror
289043,Sci-Fi
305357,Action
305357,Adventure
305357,Comedy
305357,Crime
305357,Thriller
302309,Crime
106792,Comedy
106792,Horror
286635,Action
286635,Thriller
175777,Comedy
175777,Romance
241223,Thriller
71141,Drama
71141,Romance
106447,Drama
106447,Romance
79368,Drama
57259,Adventure
31602,Comedy
31602,Drama
31602,Romance
56415,Horror
29808,Crime
29808,Film-Noir
48947,Drama
103747,Drama
99587,Action
99587,War
76059,Comedy
45966,Adventure
45966,Drama
79510,Comedy
58324,Comedy
104926,Comedy
104926,Romance
54198,Comedy
54198,Drama
93660,Drama
101991,Drama
45125,Adventure
45125,Romance
66402,Comedy
58621,Comedy
74811,Drama
74811,Horror
74811,Mystery
74811,Thriller
107146,Crime
107146,Drama
107146,Mystery
69449,Comedy
69495,Comedy
286716,Action
286716,Adventure
286716,Sci-Fi
333780,Comedy
165982,Adventure
165982,Animation
165982,Children
165982,Fantasy
181852,Action
181852,Adventure
181852,Sci-Fi
324133,Drama
324133,Mystery
324133,Thriller
325980,Action
325980,Adventure
325980,Comedy
325980,Fantasy
317887,Drama
311429,Action
311429,Fantasy
311429,Sci-Fi
308476,Comedy
308476,Drama
308476,War
283387,Drama
291538,Comedy
291538,Drama
291538,Romance
300015,Drama
300015,Romance
251777,Comedy
251777,Drama
322659,Drama
322659,Fantasy
172156,Action
172156,Comedy
172156,Crime
172156,Thriller
319524,Comedy
319524,Drama
319524,Romance
274166,Action
274166,Comedy
274166,Thriller
284850,Comedy
284850,Romance
301199,Crime
301199,Drama
301199,Thriller
322725,Drama
280696,Comedy
280696,Musical
233418,Crime
233418,Drama
233418,Thriller
316829,Romance
113533,Adventure
113533,Children
113533,Comedy
113533,Drama
101635,Comedy
101635,Drama
110364,Children
110364,Comedy
100053,Action
100053,Comedy
53084,Comedy
53084,War
57523,Comedy
57523,Drama
319829,Comedy
319829,Drama
325703,Action
325703,Adventure
325703,Comedy
325703,Romance
325703,Thriller
329575,Drama
338459,Action
338459,Adventure
338459,Children
252299,Comedy
252299,Crime
252299,Drama
252299,War
342167,Comedy
342167,Musical
278487,Comedy
314170,Comedy
314170,Drama
319769,Drama
286947,Comedy
286947,Crime
68240,Comedy
68240,Drama
101831,Action
101831,Sci-Fi
101831,Thriller
74564,Action
74564,Drama
71706,Action
71706,Thriller
102202,Action
102202,Drama
58265,Comedy
55256,Comedy
275915,Comedy
275915,Romance
66249,Comedy
66249,Drama
66249,Mystery
89901,Action
89901,Comedy
89901,Crime
89901,Thriller
94764,Action
94764,Sci-Fi
61177,Adventure
61177,Comedy
61177,Crime
61177,Thriller
70915,Action
70915,Crime
70915,Drama
328828,Comedy
299930,Comedy
299930,Crime
299930,Romance
283883,Romance
283883,Thriller
369295,Comedy
369295,Drama
325352,Comedy
325352,Musical
325352,Romance
318411,Drama
314630,Drama
322330,Children
322330,Comedy
322330,Fantasy
298126,Drama
257076,Action
257076,Thriller
306734,Comedy
306734,Drama
306734,Romance
310149,Action
310149,Sci-Fi
308508,Documentary
54599,Drama
107492,Comedy
90727,Comedy
94793,Comedy
94793,Horror
39335,Crime
39335,Drama
39335,Film-Noir
61132,Comedy
73345,Drama
257019,Drama
41792,Drama
112628,Comedy
112628,Drama
58715,Drama
64437,Crime
64437,Thriller
45274,Drama
103888,Documentary
69946,Drama
99819,Comedy
99819,Crime
329101,Action
329101,Horror
329101,Thriller
338077,Action
338077,Comedy
316356,Western
286112,Action
286112,Comedy
263757,Comedy
305206,Comedy
305206,Drama
309326,Documentary
280523,Drama
285879,Comedy
285879,Romance
313911,Action
313911,Adventure
313911,Children
313911,Fantasy
109369,Adventure
109369,Children
109369,Comedy
106536,Comedy
106536,Drama
106536,Romance
115865,Comedy
115865,Drama
87425,Comedy
45888,Crime
45888,Horror
45888,Mystery
45888,Thriller
51776,Adventure
51776,Drama
107504,Horror
107504,Sci-Fi
107504,Thriller
86036,Horror
110891,Drama
93840,Drama
93840,Romance
98160,Drama
98160,Romance
90103,Comedy
90103,Romance
92085,Action
92085,Drama
86525,Comedy
86525,Romance
62467,Drama
62467,Thriller
108557,Drama
216625,Drama
102915,Action
102915,Crime
46438,Drama
91830,Drama
91830,Romance
66434,Action
66434,Adventure
66434,Drama
66434,Sci-Fi
62430,Drama
303313,Drama
245837,Drama
245837,Musical
245837,Romance
54412,Drama
41546,Comedy
41546,Drama
280438,Crime
280438,Drama
68768,Western
85780,Horror
85780,Thriller
57215,Adventure
57215,Sci-Fi
50251,Sci-Fi
51381,Horror
51381,Sci-Fi
45546,Sci-Fi
78721,Comedy
78721,Romance
100814,Comedy
100814,Horror
100814,Sci-Fi
40725,Drama
40725,Fantasy
40725,Musical
40725,Romance
218433,Documentary
57413,Comedy
57413,Crime
75066,Comedy
75066,Crime
88944,Action
88944,Adventure
79073,Horror
79073,Romance
68361,Comedy
68361,Drama
68361,Fantasy
120472,Documentary
235060,Drama
235060,Romance
44741,Drama
287969,Comedy
99040,Drama
309061,Documentary
309061,War
